,idx,prediction
19279,19279,28
19280,19280,34
19281,19281,28
19282,19282,24
19283,19283,26
19284,19284,16
19285,19285,16
19286,19286,28
19287,19287,28
19288,19288,2
19289,19289,12
19290,19290,28
19291,19291,28
19292,19292,26
19293,19293,31
19294,19294,28
19295,19295,28
19296,19296,38
19297,19297,8
19298,19298,30
19299,19299,26
19300,19300,18
19301,19301,37
19302,19302,28
19303,19303,4
19304,19304,34
19305,19305,10
19306,19306,32
19307,19307,2
19308,19308,28
19309,19309,33
19310,19310,26
19311,19311,20
19312,19312,28
19313,19313,2
19314,19314,34
19315,19315,28
19316,19316,4
19317,19317,23
19318,19318,28
19319,19319,23
19320,19320,4
19321,19321,23
19322,19322,5
19323,19323,4
19324,19324,8
19325,19325,5
19326,19326,28
19327,19327,28
19328,19328,38
19329,19329,22
19330,19330,26
19331,19331,26
19332,19332,10
19333,19333,34
19334,19334,19
19335,19335,16
19336,19336,1
19337,19337,19
19338,19338,28
19339,19339,28
19340,19340,31
19341,19341,5
19342,19342,28
19343,19343,16
19344,19344,37
19345,19345,2
19346,19346,28
19347,19347,16
19348,19348,16
19349,19349,28
19350,19350,2
19351,19351,34
19352,19352,16
19353,19353,7
19354,19354,26
19355,19355,33
19356,19356,26
19357,19357,28
19358,19358,4
19359,19359,4
19360,19360,23
19361,19361,28
19362,19362,23
19363,19363,10
19364,19364,28
19365,19365,16
19366,19366,28
19367,19367,24
19368,19368,4
19369,19369,23
19370,19370,34
19371,19371,10
19372,19372,28
19373,19373,28
19374,19374,37
19375,19375,28
19376,19376,16
19377,19377,26
19378,19378,10
19379,19379,8
19380,19380,24
19381,19381,28
19382,19382,24
19383,19383,24
19384,19384,23
19385,19385,10
19386,19386,34
19387,19387,28
19388,19388,30
19389,19389,28
19390,19390,26
19391,19391,34
19392,19392,9
19393,19393,2
19394,19394,10
19395,19395,28
19396,19396,16
19397,19397,10
19398,19398,36
19399,19399,26
19400,19400,28
19401,19401,6
19402,19402,24
19403,19403,28
19404,19404,16
19405,19405,2
19406,19406,28
19407,19407,30
19408,19408,23
19409,19409,5
19410,19410,2
19411,19411,16
19412,19412,16
19413,19413,23
19414,19414,28
19415,19415,19
19416,19416,16
19417,19417,28
19418,19418,30
19419,19419,28
19420,19420,30
19421,19421,24
19422,19422,2
19423,19423,16
19424,19424,5
19425,19425,34
19426,19426,30
19427,19427,18
19428,19428,34
19429,19429,31
19430,19430,16
19431,19431,38
19432,19432,16
19433,19433,10
19434,19434,28
19435,19435,2
19436,19436,19
19437,19437,28
19438,19438,8
19439,19439,30
19440,19440,27
19441,19441,34
19442,19442,16
19443,19443,36
19444,19444,7
19445,19445,16
19446,19446,24
19447,19447,28
19448,19448,5
19449,19449,2
19450,19450,26
19451,19451,26
19452,19452,27
19453,19453,28
19454,19454,39
19455,19455,28
19456,19456,28
19457,19457,2
19458,19458,24
19459,19459,28
19460,19460,28
19461,19461,34
19462,19462,28
19463,19463,28
19464,19464,26
19465,19465,27
19466,19466,28
19467,19467,16
19468,19468,26
19469,19469,16
19470,19470,28
19471,19471,2
19472,19472,24
19473,19473,5
19474,19474,16
19475,19475,36
19476,19476,5
19477,19477,26
19478,19478,16
19479,19479,36
19480,19480,16
19481,19481,8
19482,19482,16
19483,19483,30
19484,19484,8
19485,19485,33
19486,19486,2
19487,19487,28
19488,19488,10
19489,19489,28
19490,19490,30
19491,19491,4
19492,19492,31
19493,19493,30
19494,19494,37
19495,19495,30
19496,19496,3
19497,19497,28
19498,19498,28
19499,19499,30
19500,19500,19
19501,19501,10
19502,19502,10
19503,19503,19
19504,19504,34
19505,19505,11
19506,19506,18
19507,19507,30
19508,19508,16
19509,19509,9
19510,19510,30
19511,19511,24
19512,19512,28
19513,19513,24
19514,19514,28
19515,19515,10
19516,19516,28
19517,19517,22
19518,19518,16
19519,19519,24
19520,19520,28
19521,19521,24
19522,19522,24
19523,19523,5
19524,19524,26
19525,19525,28
19526,19526,16
19527,19527,16
19528,19528,28
19529,19529,28
19530,19530,8
19531,19531,26
19532,19532,10
19533,19533,28
19534,19534,28
19535,19535,16
19536,19536,4
19537,19537,27
19538,19538,10
19539,19539,4
19540,19540,28
19541,19541,33
19542,19542,5
19543,19543,13
19544,19544,24
19545,19545,30
19546,19546,16
19547,19547,28
19548,19548,8
19549,19549,26
19550,19550,25
19551,19551,27
19552,19552,28
19553,19553,34
19554,19554,28
19555,19555,23
19556,19556,5
19557,19557,37
19558,19558,13
19559,19559,28
19560,19560,2
19561,19561,28
19562,19562,24
19563,19563,4
19564,19564,24
19565,19565,16
19566,19566,30
19567,19567,16
19568,19568,34
19569,19569,26
19570,19570,4
19571,19571,2
19572,19572,27
19573,19573,2
19574,19574,30
19575,19575,4
19576,19576,34
19577,19577,28
19578,19578,28
19579,19579,16
19580,19580,28
19581,19581,16
19582,19582,24
19583,19583,19
19584,19584,30
19585,19585,24
19586,19586,24
19587,19587,27
19588,19588,16
19589,19589,39
19590,19590,16
19591,19591,16
19592,19592,30
19593,19593,30
19594,19594,28
19595,19595,39
19596,19596,16
19597,19597,22
19598,19598,24
19599,19599,28
19600,19600,26
19601,19601,2
19602,19602,16
19603,19603,16
19604,19604,30
19605,19605,10
19606,19606,30
19607,19607,39
19608,19608,39
19609,19609,39
19610,19610,16
19611,19611,4
19612,19612,9
19613,19613,16
19614,19614,16
19615,19615,23
19616,19616,24
19617,19617,34
19618,19618,16
19619,19619,16
19620,19620,16
19621,19621,23
19622,19622,28
19623,19623,30
19624,19624,34
19625,19625,5
19626,19626,27
19627,19627,34
19628,19628,16
19629,19629,16
19630,19630,16
19631,19631,10
19632,19632,24
19633,19633,24
19634,19634,19
19635,19635,30
19636,19636,4
19637,19637,27
19638,19638,24
19639,19639,16
19640,19640,30
19641,19641,30
19642,19642,28
19643,19643,16
19644,19644,24
19645,19645,27
19646,19646,24
19647,19647,16
19648,19648,16
19649,19649,22
19650,19650,16
19651,19651,16
19652,19652,4
19653,19653,16
19654,19654,27
19655,19655,3
19656,19656,24
19657,19657,24
19658,19658,16
19659,19659,2
19660,19660,37
19661,19661,4
19662,19662,31
19663,19663,16
19664,19664,36
19665,19665,25
19666,19666,30
19667,19667,16
19668,19668,30
19669,19669,28
19670,19670,8
19671,19671,16
19672,19672,36
19673,19673,16
19674,19674,27
19675,19675,37
19676,19676,10
19677,19677,27
19678,19678,34
19679,19679,30
19680,19680,16
19681,19681,16
19682,19682,16
19683,19683,27
19684,19684,13
19685,19685,28
19686,19686,16
19687,19687,5
19688,19688,28
19689,19689,26
19690,19690,30
19691,19691,28
19692,19692,28
19693,19693,33
19694,19694,36
19695,19695,19
19696,19696,20
19697,19697,26
19698,19698,28
19699,19699,39
19700,19700,2
19701,19701,28
19702,19702,28
19703,19703,30
19704,19704,14
19705,19705,6
19706,19706,28
19707,19707,24
19708,19708,36
19709,19709,28
19710,19710,34
19711,19711,28
19712,19712,13
19713,19713,38
19714,19714,5
19715,19715,26
19716,19716,8
19717,19717,10
19718,19718,34
19719,19719,37
19720,19720,24
19721,19721,10
19722,19722,14
19723,19723,28
19724,19724,28
19725,19725,24
19726,19726,30
19727,19727,24
19728,19728,2
19729,19729,8
19730,19730,2
19731,19731,28
19732,19732,20
19733,19733,30
19734,19734,24
19735,19735,38
19736,19736,2
19737,19737,2
19738,19738,13
19739,19739,8
19740,19740,34
19741,19741,26
19742,19742,20
19743,19743,10
19744,19744,34
19745,19745,28
19746,19746,9
19747,19747,9
19748,19748,34
19749,19749,28
19750,19750,30
19751,19751,24
19752,19752,28
19753,19753,5
19754,19754,2
19755,19755,26
19756,19756,2
19757,19757,28
19758,19758,3
19759,19759,28
19760,19760,16
19761,19761,22
19762,19762,30
19763,19763,34
19764,19764,34
19765,19765,28
19766,19766,28
19767,19767,16
19768,19768,13
19769,19769,28
19770,19770,28
19771,19771,37
19772,19772,38
19773,19773,28
19774,19774,10
19775,19775,30
19776,19776,9
19777,19777,10
19778,19778,28
19779,19779,16
19780,19780,10
19781,19781,10
19782,19782,28
19783,19783,5
19784,19784,36
19785,19785,8
19786,19786,4
19787,19787,11
19788,19788,4
19789,19789,26
19790,19790,4
19791,19791,34
19792,19792,4
19793,19793,26
19794,19794,2
19795,19795,26
19796,19796,34
19797,19797,37
19798,19798,28
19799,19799,4
19800,19800,2
19801,19801,19
19802,19802,13
19803,19803,2
19804,19804,28
19805,19805,31
19806,19806,5
19807,19807,39
19808,19808,37
19809,19809,16
19810,19810,28
19811,19811,34
19812,19812,26
19813,19813,16
19814,19814,9
19815,19815,2
19816,19816,14
19817,19817,26
19818,19818,9
19819,19819,10
19820,19820,9
19821,19821,28
19822,19822,28
19823,19823,37
19824,19824,28
19825,19825,4
19826,19826,8
19827,19827,2
19828,19828,8
19829,19829,31
19830,19830,23
19831,19831,2
19832,19832,23
19833,19833,34
19834,19834,10
19835,19835,38
19836,19836,22
19837,19837,30
19838,19838,22
19839,19839,28
19840,19840,2
19841,19841,24
19842,19842,36
19843,19843,36
19844,19844,28
19845,19845,4
19846,19846,19
19847,19847,27
19848,19848,34
19849,19849,5
19850,19850,16
19851,19851,28
19852,19852,2
19853,19853,38
19854,19854,28
19855,19855,34
19856,19856,2
19857,19857,16
19858,19858,24
19859,19859,34
19860,19860,28
19861,19861,9
19862,19862,16
19863,19863,36
19864,19864,2
19865,19865,10
19866,19866,28
19867,19867,19
19868,19868,34
19869,19869,19
19870,19870,28
19871,19871,34
19872,19872,28
19873,19873,16
19874,19874,4
19875,19875,34
19876,19876,28
19877,19877,28
19878,19878,28
19879,19879,30
19880,19880,28
19881,19881,23
19882,19882,2
19883,19883,26
19884,19884,24
19885,19885,2
19886,19886,24
19887,19887,36
19888,19888,16
19889,19889,16
19890,19890,16
19891,19891,38
19892,19892,24
19893,19893,28
19894,19894,4
19895,19895,34
19896,19896,9
19897,19897,28
19898,19898,16
19899,19899,23
19900,19900,28
19901,19901,10
19902,19902,34
19903,19903,9
19904,19904,22
19905,19905,11
19906,19906,16
19907,19907,28
19908,19908,33
19909,19909,8
19910,19910,26
19911,19911,33
19912,19912,28
19913,19913,28
19914,19914,30
19915,19915,23
19916,19916,24
19917,19917,28
19918,19918,16
19919,19919,2
19920,19920,8
19921,19921,24
19922,19922,23
19923,19923,23
19924,19924,13
19925,19925,16
19926,19926,34
19927,19927,4
19928,19928,34
19929,19929,24
19930,19930,26
19931,19931,24
19932,19932,10
19933,19933,6
19934,19934,8
19935,19935,36
19936,19936,26
19937,19937,16
19938,19938,28
19939,19939,4
19940,19940,28
19941,19941,20
19942,19942,34
19943,19943,20
19944,19944,16
19945,19945,28
19946,19946,16
19947,19947,10
19948,19948,20
19949,19949,9
19950,19950,28
19951,19951,24
19952,19952,28
19953,19953,31
19954,19954,31
19955,19955,39
19956,19956,8
19957,19957,28
19958,19958,28
19959,19959,28
19960,19960,37
19961,19961,24
19962,19962,34
19963,19963,16
19964,19964,28
19965,19965,34
19966,19966,28
19967,19967,34
19968,19968,28
19969,19969,4
19970,19970,34
19971,19971,34
19972,19972,9
19973,19973,28
19974,19974,3
19975,19975,28
19976,19976,38
19977,19977,20
19978,19978,5
19979,19979,0
19980,19980,24
19981,19981,28
19982,19982,30
19983,19983,24
19984,19984,4
19985,19985,28
19986,19986,16
19987,19987,4
19988,19988,28
19989,19989,28
19990,19990,9
19991,19991,2
19992,19992,37
19993,19993,4
19994,19994,22
19995,19995,9
19996,19996,28
19997,19997,5
19998,19998,10
19999,19999,2
20000,20000,34
20001,20001,30
20002,20002,28
20003,20003,24
20004,20004,2
20005,20005,28
20006,20006,19
20007,20007,2
20008,20008,0
20009,20009,2
20010,20010,28
20011,20011,34
20012,20012,4
20013,20013,28
20014,20014,28
20015,20015,38
20016,20016,9
20017,20017,16
20018,20018,28
20019,20019,28
20020,20020,8
20021,20021,10
20022,20022,25
20023,20023,28
20024,20024,28
20025,20025,28
20026,20026,28
20027,20027,28
20028,20028,16
20029,20029,28
20030,20030,8
20031,20031,28
20032,20032,33
20033,20033,10
20034,20034,26
20035,20035,16
20036,20036,9
20037,20037,19
20038,20038,26
20039,20039,6
20040,20040,31
20041,20041,8
20042,20042,33
20043,20043,8
20044,20044,16
20045,20045,2
20046,20046,28
20047,20047,4
20048,20048,33
20049,20049,36
20050,20050,20
20051,20051,28
20052,20052,39
20053,20053,10
20054,20054,13
20055,20055,2
20056,20056,28
20057,20057,18
20058,20058,28
20059,20059,5
20060,20060,2
20061,20061,10
20062,20062,36
20063,20063,28
20064,20064,2
20065,20065,30
20066,20066,28
20067,20067,24
20068,20068,38
20069,20069,4
20070,20070,30
20071,20071,26
20072,20072,28
20073,20073,28
20074,20074,36
20075,20075,16
20076,20076,26
20077,20077,24
20078,20078,13
20079,20079,1
20080,20080,28
20081,20081,2
20082,20082,28
20083,20083,36
20084,20084,20
20085,20085,28
20086,20086,30
20087,20087,9
20088,20088,28
20089,20089,24
20090,20090,27
20091,20091,24
20092,20092,30
20093,20093,30
20094,20094,34
20095,20095,28
20096,20096,13
20097,20097,28
20098,20098,20
20099,20099,28
20100,20100,2
20101,20101,8
20102,20102,28
20103,20103,8
20104,20104,34
20105,20105,28
20106,20106,8
20107,20107,28
20108,20108,30
20109,20109,9
20110,20110,28
20111,20111,16
20112,20112,28
20113,20113,28
20114,20114,16
20115,20115,36
20116,20116,28
20117,20117,30
20118,20118,16
20119,20119,10
20120,20120,16
20121,20121,16
20122,20122,28
20123,20123,24
20124,20124,16
20125,20125,4
20126,20126,27
20127,20127,34
20128,20128,23
20129,20129,26
20130,20130,16
20131,20131,2
20132,20132,34
20133,20133,34
20134,20134,16
20135,20135,28
20136,20136,24
20137,20137,9
20138,20138,39
20139,20139,30
20140,20140,26
20141,20141,28
20142,20142,28
20143,20143,24
20144,20144,2
20145,20145,2
20146,20146,38
20147,20147,27
20148,20148,28
20149,20149,26
20150,20150,16
20151,20151,4
20152,20152,28
20153,20153,26
20154,20154,28
20155,20155,28
20156,20156,5
20157,20157,5
20158,20158,26
20159,20159,28
20160,20160,16
20161,20161,34
20162,20162,6
20163,20163,16
20164,20164,9
20165,20165,26
20166,20166,26
20167,20167,16
20168,20168,34
20169,20169,4
20170,20170,5
20171,20171,28
20172,20172,28
20173,20173,18
20174,20174,4
20175,20175,27
20176,20176,26
20177,20177,10
20178,20178,8
20179,20179,16
20180,20180,0
20181,20181,16
20182,20182,28
20183,20183,20
20184,20184,24
20185,20185,30
20186,20186,24
20187,20187,30
20188,20188,6
20189,20189,16
20190,20190,4
20191,20191,30
20192,20192,16
20193,20193,28
20194,20194,28
20195,20195,9
20196,20196,9
20197,20197,33
20198,20198,28
20199,20199,4
20200,20200,16
20201,20201,15
20202,20202,23
20203,20203,10
20204,20204,28
20205,20205,16
20206,20206,0
20207,20207,16
20208,20208,31
20209,20209,16
20210,20210,33
20211,20211,37
20212,20212,28
20213,20213,24
20214,20214,16
20215,20215,34
20216,20216,24
20217,20217,28
20218,20218,30
20219,20219,24
20220,20220,34
20221,20221,19
20222,20222,9
20223,20223,20
20224,20224,28
20225,20225,28
20226,20226,28
20227,20227,19
20228,20228,30
20229,20229,34
20230,20230,30
20231,20231,28
20232,20232,34
20233,20233,28
20234,20234,10
20235,20235,30
20236,20236,38
20237,20237,30
20238,20238,16
20239,20239,24
20240,20240,27
20241,20241,30
20242,20242,24
20243,20243,30
20244,20244,10
20245,20245,28
20246,20246,8
20247,20247,34
20248,20248,19
20249,20249,30
20250,20250,27
20251,20251,37
20252,20252,28
20253,20253,16
20254,20254,5
20255,20255,28
20256,20256,24
20257,20257,28
20258,20258,28
20259,20259,4
20260,20260,2
20261,20261,4
20262,20262,16
20263,20263,30
20264,20264,33
20265,20265,28
20266,20266,39
20267,20267,26
20268,20268,28
20269,20269,20
20270,20270,34
20271,20271,24
20272,20272,34
20273,20273,28
20274,20274,30
20275,20275,28
20276,20276,16
20277,20277,16
20278,20278,26
20279,20279,28
20280,20280,4
20281,20281,30
20282,20282,28
20283,20283,24
20284,20284,24
20285,20285,10
20286,20286,2
20287,20287,27
20288,20288,30
20289,20289,26
20290,20290,10
20291,20291,2
20292,20292,24
20293,20293,25
20294,20294,34
20295,20295,24
20296,20296,0
20297,20297,19
20298,20298,30
20299,20299,24
20300,20300,13
20301,20301,25
20302,20302,23
20303,20303,38
20304,20304,27
20305,20305,39
20306,20306,28
20307,20307,10
20308,20308,34
20309,20309,24
20310,20310,16
20311,20311,16
20312,20312,16
20313,20313,30
20314,20314,28
20315,20315,16
20316,20316,30
20317,20317,28
20318,20318,24
20319,20319,16
20320,20320,8
20321,20321,24
20322,20322,16
20323,20323,16
20324,20324,31
20325,20325,16
20326,20326,33
20327,20327,2
20328,20328,24
20329,20329,16
20330,20330,16
20331,20331,24
20332,20332,28
20333,20333,16
20334,20334,20
20335,20335,28
20336,20336,4
20337,20337,30
20338,20338,20
20339,20339,17
20340,20340,15
20341,20341,28
20342,20342,22
20343,20343,16
20344,20344,16
20345,20345,30
20346,20346,30
20347,20347,16
20348,20348,34
20349,20349,34
20350,20350,27
20351,20351,28
20352,20352,10
20353,20353,28
20354,20354,30
20355,20355,27
20356,20356,24
20357,20357,19
20358,20358,16
20359,20359,24
20360,20360,28
20361,20361,30
20362,20362,16
20363,20363,4
20364,20364,28
20365,20365,16
20366,20366,8
20367,20367,34
20368,20368,28
20369,20369,16
20370,20370,39
20371,20371,10
20372,20372,5
20373,20373,28
20374,20374,34
20375,20375,26
20376,20376,4
20377,20377,10
20378,20378,28
20379,20379,2
20380,20380,36
20381,20381,24
20382,20382,28
20383,20383,27
20384,20384,20
20385,20385,16
20386,20386,16
20387,20387,28
20388,20388,38
20389,20389,37
20390,20390,36
20391,20391,10
20392,20392,38
20393,20393,2
20394,20394,16
20395,20395,37
20396,20396,20
20397,20397,5
20398,20398,30
20399,20399,34
20400,20400,30
20401,20401,10
20402,20402,9
20403,20403,34
20404,20404,8
20405,20405,13
20406,20406,36
20407,20407,6
20408,20408,16
20409,20409,2
20410,20410,34
20411,20411,2
20412,20412,28
20413,20413,34
20414,20414,18
20415,20415,20
20416,20416,28
20417,20417,28
20418,20418,28
20419,20419,26
20420,20420,24
20421,20421,28
20422,20422,27
20423,20423,8
20424,20424,30
20425,20425,28
20426,20426,35
20427,20427,8
20428,20428,24
20429,20429,16
20430,20430,34
20431,20431,8
20432,20432,28
20433,20433,2
20434,20434,39
20435,20435,30
20436,20436,33
20437,20437,28
20438,20438,38
20439,20439,22
20440,20440,28
20441,20441,36
20442,20442,2
20443,20443,28
20444,20444,16
20445,20445,39
20446,20446,16
20447,20447,34
20448,20448,37
20449,20449,4
20450,20450,34
20451,20451,28
20452,20452,36
20453,20453,28
20454,20454,28
20455,20455,28
20456,20456,26
20457,20457,28
20458,20458,34
20459,20459,28
20460,20460,8
20461,20461,28
20462,20462,34
20463,20463,16
20464,20464,26
20465,20465,34
20466,20466,10
20467,20467,36
20468,20468,34
20469,20469,30
20470,20470,16
20471,20471,16
20472,20472,10
20473,20473,28
20474,20474,30
20475,20475,2
20476,20476,28
20477,20477,39
20478,20478,24
20479,20479,25
20480,20480,16
20481,20481,28
20482,20482,34
20483,20483,34
20484,20484,8
20485,20485,24
20486,20486,34
20487,20487,10
20488,20488,26
20489,20489,19
20490,20490,8
20491,20491,24
20492,20492,8
20493,20493,10
20494,20494,24
20495,20495,16
20496,20496,28
20497,20497,34
20498,20498,28
20499,20499,2
20500,20500,16
20501,20501,10
20502,20502,24
20503,20503,3
20504,20504,28
20505,20505,16
20506,20506,36
20507,20507,16
20508,20508,34
20509,20509,16
20510,20510,16
20511,20511,36
20512,20512,2
20513,20513,34
20514,20514,10
20515,20515,13
20516,20516,38
20517,20517,20
20518,20518,2
20519,20519,36
20520,20520,9
20521,20521,3
20522,20522,30
20523,20523,19
20524,20524,10
20525,20525,28
20526,20526,4
20527,20527,26
20528,20528,2
20529,20529,34
20530,20530,16
20531,20531,2
20532,20532,22
20533,20533,30
20534,20534,10
20535,20535,34
20536,20536,28
20537,20537,26
20538,20538,34
20539,20539,20
20540,20540,14
20541,20541,24
20542,20542,10
20543,20543,13
20544,20544,28
20545,20545,8
20546,20546,6
20547,20547,8
20548,20548,16
20549,20549,8
20550,20550,28
20551,20551,28
20552,20552,28
20553,20553,13
20554,20554,9
20555,20555,10
20556,20556,8
20557,20557,30
20558,20558,28
20559,20559,28
20560,20560,28
20561,20561,34
20562,20562,36
20563,20563,34
20564,20564,34
20565,20565,9
20566,20566,34
20567,20567,28
20568,20568,24
